channel,timestamp,samples...
ENZ,1780414909.3075936,0.008990744172413837,0.0011575653949374427,-0.011326070091261903,0.018533649681038777,-0.01742847934705363,0.01626628900065845,-0.010068763356664524,0.004024645605632694,0.008133250458024592,-0.013614473562183801,0.021158737800560434,-0.01999043909496147,0.019091283630276006,-0.010942039163959947,-1.0309479880048128e-05,0.007402013486857533,-0.016592028423200508,0.022300309187200967,-0.01802819887736855,0.012404936937075534,-0.008032873372192448,3.7036798833035815e-05,0.0063446132623614995,-0.017060230512652406,0.02166376477344919
ENN,1780414909.3075936,-0.00433565894633667,-0.0028889670969032863,-0.02441574181647149,-0.013242020041212553,-0.03291176849587118,-0.02824552969424477,-0.03083379293032141,-0.03526330033840417,-0.025641484365264682,-0.04052399797270738,-0.01796612651681466,-0.029076719920465222,-0.008139143335938437,0.001840400076336935,0.00550710632744573,0.023104139914189976,0.013282417430946422,0.030784758460272666,0.013235071152236062,0.019847768078554654,0.01163055837377358,-0.0006058243236140588,0.005007340052186925,-0.025178542973445454,-0.013547140503999962
ENE,1780414909.3075936,-0.014761288835868679,-0.016134330918422906,-0.011283967699595889,-0.013482939310735177,-0.0033192714812591917,-0.008706225858787315,0.0024832780093750747,0.0020308580128266312,-0.004602881704030809,-0.0041662438003830975,-0.007980249585252926,-0.00700175982527144,-0.014577164418668067,-0.01822808857687613,-0.023446700630104372,-0.030506556855338738,-0.030517078250606802,-0.03444155868579809,-0.031127319176187062,-0.03007517964932642,-0.023883338533752085,-0.02469348596943369,-0.018990889733850096,-0.013851188145136402,-0.011594348860018689
ENZ,1780414909.557653,-0.01967479723690328,0.019086022932640615,-0.009505868709797347,-0.0021514134170381896,0.012589061354276147,-0.01567666703483284,0.021842628493019853,-0.021005753738379814,0.016208421326680024,-0.005686602227292126,-0.003119381781748892,0.01237337275127407,-0.022226235589540337,0.02417837824264939,-0.01780724957672564,0.012473326006324743,-0.002167195509944365,-0.005465652926649214,0.01268375391169687,-0.019306548402502056,0.019333275721455042,-0.019595886772388733,0.012068252288481218,-0.006260018269430088,-0.0046502447933322155
ENN,1780414909.557653,-0.03367456965284514,-0.026835662728250966,-0.029423925964327604,-0.030860096418492924,-0.009428014256342723,-0.018544803256588013,0.007132661896444334,-0.0038306319734424726,0.008100630261157758,0.00967357885381333,-0.003883238949785505,0.00906859862586846,-0.015467295140520634,-0.0012371080397304442,-0.02382128298379468,-0.02195373532361704,-0.021432926257822112,-0.0307443610705388,-0.01457823724032448,-0.03111260990494002,-0.009748916812033586,-0.015530423512134451,-0.007244824738106891,-0.003272998024207965,-0.0030993950022754147
ENE,1780414909.557653,-0.0036769989203923542,-0.0016674124240890716,-0.005897013322067766,-0.007254273311718539,-0.011231360723252856,-0.013956402097822465,-0.019995682982000378,-0.021537067388851763,-0.025556240381461048,-0.023941206207727786,-0.02374656039525911,-0.022378779010340275,-0.01376175628535107,-0.016255326964012426,-0.011068279096588368,-0.010279174451442887,-0.008964000042867083,-0.0075488723792406075,-0.006486211457111903,-0.007196405637742837,-0.010584294914233017,-0.012294021645381561,-0.016781396727442745,-0.017691497418177746,-0.021900055525620316
ENZ,1780414909.851676,-0.018485879571549665,0.018007579917608454,-0.02049020537022028,0.014372437852309291,-0.013014754031874324,0.001325907719237323,0.005555508617216017,-0.01920659514745138,0.02066949292056697,-0.020937364669136052,0.016576670161081247,-0.008306429649172949,0.0005210209811856651,0.012331287170196378,-0.020095653047647537,0.02275798988138752,-0.023057425815758068,0.019633135486612503,-0.006938648264254113,-0.0034508057327132607,0.01076885997281159,-0.01858057212897039,0.01893346270124691,-0.01990100723517614,0.017192171784291457
ENN,1780414909.851676,-0.0058191756792096315,0.012766869062784163,-0.001947302220361378,-0.0053772770779292505,-0.008228575195721047,-0.016214314204593867,-0.007918194035295525,-0.03604188358828159,-0.017797784192517502,-0.03370613383865205,-0.028387568530370413,-0.0296764394507747,-0.033553573607255624,-0.01827124697960479,-0.03836711194264306,-0.01500435374870413,-0.024563041350232524,-0.004393526620312372,-0.0034466010461377938,-0.00015866502469828565,0.023309307121926713,0.004291885173920599,0.02659724314336622,0.016491442987871384,0.02234659945484868
ENE,1780414909.851676,-0.02665572618702933,-0.026166481307038587,-0.016839264401418447,-0.021631759946269764,-0.015939685105954234,-0.011667998626900569,-0.012046768856569854,-0.009042910507381631,-0.007233230521182415,-0.005055301700579252,-0.008979782135770538,-0.0033560963647014915,-0.003897948221032545,-0.005139472862729192,-0.004876437981014031,-0.011478613512064563,-0.008274848652774995,-0.014492993256520849,-0.01879098322374603,-0.022820677611623378,-0.026755679442080006,-0.031690213823056965,-0.03445208008106615,-0.02850749175430352,-0.031269358012312704
ENZ,1780414910.1017442,-0.00996354940397846,-0.0020935457430597652,0.016140032257430815,-0.019227637937987506,0.02131655872958953,-0.01928024491433054,0.016813401554624893,-0.004040003867751954,-0.005071100604076472,0.0117683925233292,-0.022557659540499264,0.02070631780400927,-0.015145336573767125,0.014051535296615706,-0.007738274304670379,-0.004171521308609535,0.01428826669015935,-0.018259669573276804,0.019470053859948013,-0.022468227680719374,0.010926680901840687,-0.004308299447102507,-0.0021777169052097055,0.014193574132738626,-0.018696307476921793
ENN,1780414910.1017442,0.017643535769782698,0.006864366317096503,0.018164344835577627,-0.01677720885146377,-0.004935378476646147,-0.01965481045742708,-0.022400894622532815,-0.02823500829897671,-0.04182339028837973,-0.023142652988970655,-0.04314908609222632,-0.02230620206511481,-0.03027089828345151,-0.021248801840621497,-0.014909661191286127,-0.015162174677733226,0.010383773034444264,-0.002362897333472965,0.01931117691985627,0.0072431365467657905,0.017848702977519434,0.019358523198566634,0.006832802131289595,0.013724316032226803,-0.009896216345794621
ENE,1780414910.1017442,-0.03135878987209532,-0.026534730141439814,-0.019837862052971278,-0.018601598108910024,-0.018570033923105838,-0.009063953297920478,-0.006075877041635708,-0.00042588778239242457,-0.0017200194004321036,-0.001462245216352335,-0.005244686815415256,-0.007359487264404604,-0.0015937626572099153,-0.006670335874312516,-0.012315064435917684,-0.015650346736067557,-0.021894794827984926,-0.02408324504385615,-0.029359724771060094,-0.027649998039911552,-0.027581608970667786,-0.02733961687948875,-0.02938602825923161,-0.026976628742722917,-0.01931179228954096
ENZ,1780414910.3879886,0.017302646434612913,-0.015176900759574032,0.008701405802527162,0.005771197220223538,-0.01421945379012867,0.021674286168719973,-0.021216181643751945,0.018665167121896357,-0.010126631030642949,0.00448232629981925,0.007291538836536078,-0.01348295612132622,0.022910550112781227,-0.023557192091016872,0.015787565515935766,-0.012393991711028722,0.004503369090355374,0.004708536298092111,-0.012278256363071874,0.020885181523574492,-0.019243420030888237,0.018649385028995626,-0.010068763356664524,0.005676504662802813,0.007901779762116338
ENN,1780414910.3879886,-0.02603603668783742,-0.029702742938946217,-0.026262246686113006,-0.021974778114155886,-0.03353779151435217,-0.008922987283448527,-0.023111088803163746,-0.005272063125243186,-0.004404048015583156,-0.0034518617437731855,0.013671709055883772,0.0030871854156662524,0.02350921363203078,0.005154639585947959,0.01279843324858835,0.002203388213102768,-0.0060296035845817594,0.0014984547301072264,-0.020543868357623236,-0.008312746357868266,-0.026562106451267744,-0.024399959723568034,-0.029702742938946217,-0.030260376888183445,-0.01588815095126489
ENE,1780414910.3879886,-0.0072963588927935094,-0.0065651219216264515,-0.003619131246416652,-0.005092126584021551,-0.009048171205017023,-0.008874568183084472,-0.01258862071290363,-0.01668144347238935,-0.015345226273277425,-0.01896984694331125,-0.024419929692450465,-0.023015323424092054,-0.029265032213644813,-0.027486916413249785,-0.027592130365935847,-0.022641813892055437,-0.018212306483972675,-0.01880150461901409,-0.014419343489638971,-0.012841134199348007,-0.002993108227932937,-0.006985977732370708,-0.006770289129363188,-0.006354694016254323,-0.010184481894024884
ENZ,1780414910.637972,-0.01682349911910876,0.020885181523574492,-0.018796260731972467,0.017765587826434864,-0.01034231963365047,0.003472272354030856,0.003745828631016801,-0.015618799360854413,0.02140599058936942,-0.019548540493681092,0.013956842739194982,-0.009363829873668983,0.0018046312039545602,0.007628223485130394,-0.014272060766471703,0.021768978726135254,-0.023346764185644745,0.01626628900065845,-0.011289245207825047,-0.00019969459471060876,0.008717187895433336,-0.016802456328572638,0.0233208845282547,-0.019559061888946433,0.018354785961473555
ENN,1780414910.637972,-0.025657266458168137,-0.0007478631597424229,-0.012258269583595676,0.0051756823764840835,0.001840400076336935,-0.0039253245308604745,0.003576430295656995,-0.016503652574480544,0.0016667970544043849,-0.01414159933667677,-0.00203673408014671,-0.0030257452353935365,-0.007886629849491338,0.0029188430913690937,-0.019339168599368888,0.0008408675258193247,-0.017724134425638347,-0.007013354042195916,-0.010311811458903487,-0.016256399785666117,-0.005187891963093246,-0.02330047391799975,-0.00594017172479915,-0.022358809041457844,-0.01449406607817454
ENE,1780414910.637972,-0.012230893273770468,-0.014629771395011098,-0.01410896232921617,-0.0182701741579511,-0.021368725064554603,-0.01958008786889151,-0.022331432731632635,-0.019811558564799762,-0.015781864176925137,-0.013882752330940587,-0.02044810297855154,-0.020563838326505667,-0.019243403220297193,-0.020521752745430697,-0.014577164418668067,-0.014335172327491753,-0.014229958374805687,-0.015850253246171623,-0.014293086746416783,-0.014408822094370909,-0.015639825340799492,-0.014187872793730717,-0.009258599110389152,-0.008074942142670929,-0.012404496295703017
ENZ,1780414910.9469028,0.02084835664013219,-0.014587702624529896,0.0077334374378164586,0.0035774863067169205,-0.010610615213001022,0.021153477102925044,-0.02190007233621136,0.02141125128700481,-0.016139608426649344,0.009895584165516167,0.000505238888284933,-0.010079284751935308,0.018701992005338657,-0.021258267224829635,0.01814961875373682,-0.013493477516597005,0.010511085788726377,0.002967245381136659,-0.011483891020291,0.017991797824707723,-0.02171594791901075,0.022026752910220465,-0.01525581122408858,0.008369981851568236,0.004629625833577563
ENN,1780414910.9469028,0.005570234699056824,-0.0021472087304654445,-0.001558010595424029,0.003865768665543672,-0.009906737741062684,0.006753891666775047,-0.017803044890152893,-0.0045460868517087985,-0.01600388629922174,-0.017213846755111478,-0.010890488198676839,-0.027319646910606316,-0.007823501477880244,-0.028424393413809992,-0.020722732077191178,-0.025315321111938426,-0.019975713013120667,-0.008838816121298587,-0.013631311666149903,0.012219756508814997,-0.005287845218143918,0.009347415600487075,0.0019035284479480294,0.0011828128720490336,0.004712740984664857
ENE,1780414910.9469028,-0.023515089699350858,-0.020769005534245124,-0.020037768563075344,-0.022547121334637436,-0.018675247875791903,-0.01749685160570635,-0.015708214410043258,-0.018075528345479704,-0.011731126998511662,-0.012157243506888588,-0.013488200008367847,-0.012241414669038529,-0.012146722111620527,-0.012572838620000176,-0.013009476523647886,-0.007533090286337154,-0.007022802615810286,-0.013098908383430497,-0.01740215904829107,-0.022589206915712406,-0.024020116672242332,-0.022042094361745958,-0.019585348566526904,-0.016292151847452002,-0.017854579044839513
ENZ,1780414911.1969507,-0.013219921239611061,0.02001716641391446,-0.01754947539264587,0.01888085572490388,-0.012267734967806533,0.010279615092818125,0.0028830742189867187,-0.010726350560952426,0.016729230392474953,-0.02103205722655133,0.01974887083456391,-0.010842085908909274,0.005829064894196518,0.004261376999176338,-0.0162500830769708,0.01974887083456391,-0.020079870954746806,0.020595843153687815,-0.012546551942422426,0.004708536298092111,0.006155228147525495,-0.011415501951047236,0.01836004665910895,-0.020684851182691675,0.02031176548143653
ENN,1780414911.1969507,-0.01527264932805196,0.002103434958052096,-0.016198532111690415,-0.007176435668860405,-0.012042580980590877,-0.009349103791828175,-0.003793807090002894,-0.014209988405923255,0.005280896329170148,-0.012700168184878778,-0.000758384555010485,-0.010359157737613848,-0.010422286109224943,-0.002341854542934119,-0.02433157065432155,-0.005040592429332211,-0.02330573461563242,-0.01513587118956171,-0.021759089511148366,-0.0222167702053322,-0.010054037274823718,-0.02459460553603671,6.228427594190491e-05,-0.013057895624011941,-0.0009477696698437676
ENE,1780414911.1969507,-0.02175275599185928,-0.019338095777712474,-0.016392105102502674,-0.01823860997214419,-0.013793320471157977,-0.012315064435917684,-0.017859839742474903,-0.021305596692943508,-0.02036919251403699,-0.018506905551494743,-0.018243870669779585,-0.018459559272784382,-0.015871296036707744,-0.01597650998939381,-0.016365801614331158,-0.013809102564061431,-0.007932903306545287,-0.010794722819605146,-0.010389649101764343,-0.01073685514562672,-0.013572371170517787,-0.017181209747648158,-0.014913849067265105,-0.01659201161260674,-0.021289814600040056
ENZ,1780414911.4707313,0.019990862925742946,-0.015908137730741092,0.011626353687200835,-0.003708579916793029,-0.005313092695255509,0.012967831583948155,-0.01929602700723127,0.023157802901595657,-0.018343840735426744,0.015466662960242182,-0.0033981987563702284,-0.005570866879335278,0.013867410879415093,-0.01914872747347296,0.024115249871035575,-0.01636581842492765,0.015030025056597193,-0.0023671020200457097,-0.006654570592002828,0.018696731307703263,-0.01958536537711795,0.020096076878429008,-0.01898564584680847,0.013178259489320283,-0.0030562534101405197
ENN,1780414911.4707313,0.006696023992796623,-0.009107111700649139,-0.0038358926710778643,-0.006608280324355113,-0.017134936290596932,0.002219170306006222,-0.015425209559448386,0.003497519831142447,-0.007839283570780977,-0.003083612909371961,-0.002373418728741027,-0.013294627017555585,0.0001780196238960312,-0.019291822320661248,-0.007013354042195916,-0.021375058583843688,-0.015588291186110152,-0.013768089804642874,-0.022884878804888164,-0.002468111286159029,-0.02108572021395701,-0.0002270540939447718,-0.011348168892863397,-0.0026259322151881257,0.0031713565778134704
ENE,1780414911.4707313,-0.021337160878747694,-0.017702018813445807,-0.017244338119261973,-0.01462451069737843,-0.01432465093222369,-0.016428929985944977,-0.01589233882724387,-0.019385442056422838,-0.017733582999249993,-0.018080789043115095,-0.01731272718850574,-0.01610802743025139,-0.0173600734672161,-0.012136200716352465,-0.013340900474606811,-0.009837275850162506,-0.01206781164710598,-0.012315064435917684,-0.014187872793730717,-0.016691964867660135,-0.01598703138466187,-0.015634564643164102,-0.016728789751099715,-0.017638890441834715,-0.020206110887372505
ENZ,1780414911.7208016,-0.008190694301221544,0.017271082248806007,-0.017433740044689023,0.02053797547970939,-0.014729741460658259,0.013557029718992293,0.000505238888284933,-0.007401589656076062,0.01756042061869268,-0.01797559190102552,0.02391534336093423,-0.01993257142098305,0.01381480390307206,-0.00076258924158323,-0.00475545874601828,0.015850693887544138,-0.018233366085105288,0.01993299525176452,-0.02037447002226343,0.013272952046735564,-0.0010782310996414227,-0.008080219650900087,0.015777044120664982,-0.02203158977706894,0.02152698663496166
ENN,1780414911.7208016,-0.005877043353188055,0.007658731659874655,-0.011327126102324551,0.004744305170471764,-0.009143936584088717,-0.008228575195721047,-0.0067661012533842095,-0.023453034149393457,-0.006208467304146981,-0.028350743646930836,-0.009175500769895626,-0.023410948568318487,-0.01496752886526183,-0.006166381723074732,-0.015477816535791418,0.00454965935800309,-0.013815436083350514,0.0033239168092098967,-0.006508327069304441,-0.00033226804663083606,0.005833269580771985,-0.00863364891356185,0.007301004220741493,-0.013978517710015003,0.006948537479243721
ENE,1780414911.7208016,-0.022862763192695628,-0.022783852728181078,-0.021163557856817866,-0.020853176696392344,-0.016181677197130546,-0.017218034631090458,-0.013498721403635908,-0.01488754557909359,-0.011194535839813278,-0.009237556319850305,-0.010273913753810216,-0.011226100025617464,-0.015445179528328096,-0.01206781164710598,-0.015134798367905296,-0.017949271602257514,-0.014608728604474975,-0.01801239997386861,-0.016292151847452002,-0.0203060641424259,-0.020069332748882254,-0.02323101202709685,-0.020753223441341673,-0.019585348566526904,-0.017775668580324963
ENZ,1780414912.0207314,-0.018659482593484936,0.023152542203960264,-0.019616929562924854,0.015145760404548597,-0.0008835852871700264,-0.008195954998851493,0.01771298085009183,-0.022310406751690277,0.022936853600952743,-0.017912463529411702,0.011231801364628095,0.00021063982076286432,-0.005665559436756002,0.018723034795874782,-0.02219993210136882,0.021595375704205423,-0.017228572836952286,0.012710057399868387,-0.004545030840646151,-0.007780359885742627,0.0153719704028269,-0.015508324710532958,0.0211903019863619,-0.017312743999102227,0.014777511570147372
ENN,1780414912.0207314,-0.02832970085639199,-0.014488805380541871,-0.029644875264967792,-0.023842325774333525,-0.019034048136578757,-0.025483663436235586,-0.006308420559200375,-0.015730330022235794,0.008226887004379946,-0.004419830108483888,0.005491324234542276,0.010904582100239193,-0.0005163924638314485,0.01470280579220829,-0.012042580980590877,0.00013067334518839107,-0.01804503698132921,-0.016508913272113214,-0.011185087266198908,-0.022695493690054882,-0.008270660776796017,-0.025015461346780964,-0.009948823322137654,-0.019155044182168277,-0.012384526326820584
ENE,1780414912.0207314,-0.01120505723508134,-0.010152917708220698,-0.007927642608909895,-0.009090256786091993,-0.008664140277712345,-0.01111562537529873,-0.015182144646612937,-0.0182333492745088,-0.016597272310242134,-0.019553784380719995,-0.02235773621980415,-0.024467275971158105,-0.023678171326012624,-0.024709268062337142,-0.018243870669779585,-0.017991357183332484,-0.014571903721035397,-0.012251936064306591,-0.010205524684563731,-0.010894676074655819,-0.013835406052232947,-0.01167852002216863,-0.014777070928772134,-0.012299282343016953,-0.013225165126652685
ENZ,1780414912.271172,0.005513423036138325,-0.0115575407871756,0.019306972233283527,-0.02270495907426302,0.020011905716279067,-0.010957821256860678,0.0060500141948394304,0.0073020602318014174,-0.013987983094220419,0.018896637817810053,-0.019995699792596865,0.022389741046986298,-0.016050176566869453,-0.001094013192542155,0.007165282093313889,-0.011357634277068812,0.01972256734639239,-0.02063750490397859,0.021206084079268075,-0.0060390689687871745,8.438307754067597e-05,0.011689482058814652,-0.014740262855929043,0.022284527094300233,-0.015587235175047506
ENN,1780414912.271172,-0.0016684852457454853,-0.01600388629922174,0.0055439312108853086,-0.013352494691531288,-0.0021629908233688983,-0.0066924514865050536,-0.010301290063635424,0.003392305878456383,-0.012032059585322814,0.0074535644521379184,-0.006418895209519109,0.006127868648294054,-0.0008583378100611573,-0.008386396124750143,4.416601963480815e-06,-0.02094894207546676,-0.006576716138548205,-0.022032645788131588,-0.011747981913068807,-0.014746579564621639,-0.01955485720237641,-0.0071711749712250125,-0.02243771950597239,-0.003683332439681438,-0.016403699319427152
ENE,1780414912.271172,-0.015297879994569785,-0.01658149021733868,-0.02070061646499864,-0.017696758115810417,-0.02027449995661899,-0.018475341365687837,-0.01671826835583165,-0.017118081376037063,-0.017807232766131872,-0.021295075297675447,-0.021679106224977405,-0.020290282049522445,-0.021079386694667926,-0.015823949758000104,-0.014314129536952906,-0.012257196761941983,-0.012451842574410657,-0.01059481630950108,-0.01280957001354382,-0.011152450258738308,-0.012425539086239142,-0.012904262570961823,-0.01397744488835859,-0.01463503209264649,-0.014051094655237746
ENZ,1780414912.560801,-0.015666145639562055,0.022389741046986298,-0.016560464237393602,0.018765120376952472,-0.008485293368738168,-0.0020988064406951574,0.012304983682024862,-0.015955484009448732,0.025156868002630877,-0.017959809808119342,0.015803347608836497,-0.0037874903813075772,-0.003940050612701282,0.010526867881632554,-0.01906455631132302,0.022384480349350908,-0.018585832826600337,0.016350460162802942,-0.003945311310336674,-0.005192096649668712,0.016492498998931307,-0.019727404213246313,0.02405738219705715,-0.017996634691561642,0.012341808565467162
ENN,1780414912.560801,-0.011227172847273878,0.0070221872461256,-0.00785506566368443,0.0009618635714061212,-0.001978866406168286,-0.011805849587047232,0.0009513421761380591,-0.017561052798973856,0.002113956353320158,-0.01240556911735671,-0.005182631265457854,-0.007150132180688888,-0.01735062489360173,-0.005540358704591017,-0.024494652280986035,-0.007292171016814531,-0.02113832719030004,-0.015556727000305966,-0.010111904948802142,-0.018976180462603055,0.0003200584600216736,-0.015188478165904741,0.004044632385108893,-0.006513587766937111,0.00138798007978577
ENE,1780414912.560801,-0.018396430901173287,-0.021900055525620316,-0.01897510764094664,-0.020753223441341673,-0.01754419788441671,-0.018785722526110635,-0.019564305775988056,-0.01730746649087307,-0.015497786504671129,-0.01804922485730819,-0.013624978146860818,-0.015082191391562264,-0.01072107305272599,-0.015460961621231551,-0.01042647398520392,-0.013272511405363048,-0.012157243506888588,-0.011599609557654081,-0.013035780011819403,-0.014608728604474975,-0.015618782550260647,-0.013851188145136402,-0.019453831125669323,-0.021274032507136602,-0.021279293204771992
